Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Unnamed: 60
Brazil,BRA,Number of under-five deaths,SH.DTH.MORT,517418,518842,522651,526106,526290,520226,508269,490447,469215,449390,434528,423650,417354,414509,412467,409713,406225,400910,393936,384049,372453,359505,345756,330966,315466,299269,282690,265090,248228,232794,218720,205948,193769,182578,171928,162300,153578,145843,137897,130050,121560,112275,102800,93417,84492,75911,68023,61178,55055,50456,47835,46876,47449,49094,51117,52415,
Brazil,BRA,Number of weeks of maternity leave,SH.MMR.LEVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,120,,120,,120,
Brazil,BRA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.951,3.185,1.15,1.271,1.427,1.591,1.865,2.082,2.308,2.583,3.837,3.044,3.44,3.728,3.798,3.776,3.763,6.5,6.419,,7.287,,,7.601,,,
Brazil,BRA,Out-of-pocket health expenditure (% of private expenditure on health),SH.XPD.OOPC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.98130841,68.63543788,66.88596491,66.8921061,67.09080393,63.57671035,62.59268074,62.52336131,62.60686334,62.6433412,62.77450812,61.8158546,58.45513392,56.03789465,57.18955065,50.39864099,48.95730662,48.31486511,46.93319137,47.20073447,,
Brazil,BRA,Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.73962046,41.00041713,38.15838859,38.36985693,38.42316727,37.95266721,36.12190037,34.61176138,34.83058691,33.18549552,36.71479018,35.97707543,34.06422031,31.47055836,31.78974282,27.31798658,26.84527955,26.9010047,25.75847771,25.46992862,,
Brazil,BRA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,15.9,15.1,14.2,13.5,12.7,11.9,11.2,10.5,9.8,9.1,8.5,8,7.5,6.9,6.4,5.9,5.4,4.9,4.4,4,3.5,3,2.6,2.1,2.1,
Brazil,BRA,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.1,46.7,45.2,43.8,42.3,40.8,39.4,37.9,36.5,35,33.6,32.1,30.7,29.2,27.8,26.3,24.9,23.4,22,20.5,19.1,17.6,16.2,14.7,13.3,13.3,
Brazil,BRA,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,5.5,5.3,5,4.8,4.6,4.3,4.1,3.9,3.7,3.4,3.2,3,2.7,2.5,2.3,2.1,1.8,1.6,1.4,1.1,0.9,0.7,0.5,0.2,0.2,
Brazil,BRA,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,0.373924285173416,,,,,0.399831622838974,,,,,0.49219998717308,,,,,0.624400019645691,,,,,,0.767099976539612,,,0.926699995994568,1.46689999103546,,,1.18529999256134,,1.088,0.998,1.145,1.174,1.204,1.236,1.269,1.308,1.295,1.396,1.153,1.415,1.445,1.503,1.616,1.664,1.694,1.72,1.764,1.796,1.788,1.857,,1.891,,,
Brazil,BRA,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,17.0747468901814,17.0563826128336,17.0950711104797,17.1433395282146,17.1209804421547,16.9867019782277,16.9197030611418,16.5966393248224,16.1216498699188,15.6418092349714,15.2565915050034,14.8104998338688,14.5267298677594,14.3659982493258,14.2555867874597,14.1492679904341,14.1135669266123,14.0647328729022,13.9991751033874,13.9285710713522,13.8645474461217,13.8722334086544,13.8001143023493,13.665267162524,13.4766899406148,13.245802457262,13.0098845688006,12.6867486172342,12.312438031693,11.9288411044956,11.5629401156355,11.1368636879282,10.7907271063353,10.5120597446455,10.2859949372593,10.1004451816123,9.93947973905708,9.85650597772152,9.81633023173729,9.77650146112183,9.71180375989907,9.73188639291597,9.63702204705777,9.45773057199649,9.23163271127369,8.98634944432158,8.71429888038567,8.39516479056719,8.06230090310567,7.75900093475479,7.51230715603864,7.20810653697172,7.07088375057045,7.04006081255837,7.02553770802237,6.96763621497634,
Brazil,BRA,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,17.5493691220013,17.524924762849,17.5538371634838,17.5911130442659,17.5567641461292,17.4095712150381,17.3367823023234,16.9982379698761,16.5021331426188,16.0022155541836,15.6057487738936,15.1751203274971,14.8956400278066,14.7340300780659,14.6247057227147,14.530021525907,14.540337532866,14.5194961043829,14.4720471242739,14.4170501381333,14.3724819615905,14.4151383960463,14.3660241471535,14.2466557642528,14.0690684976338,13.8467940214059,13.6206087254764,13.3038500123212,12.9330208966878,12.5504835906212,12.1837650846972,11.7576697416204,11.4112500405073,11.1324071729871,10.9068490340955,10.7226798833409,10.5627891507196,10.4827422349635,10.4462806498027,10.409570710271,10.3469016624911,10.3742747954767,10.2797745765817,10.0953588286458,9.86054914051456,9.6050042066379,9.32494855912447,8.99106863412328,8.64004101440874,8.31969653512468,8.06048368759251,7.74190867296072,7.60038164387822,7.57226154627994,7.56190446293716,7.50593307848716,
Brazil,BRA,Population ages 00-14 (% of total),SP.POP.0014.TO.ZS,43.3535256947218,43.553763074698,43.7390157684411,43.8731960669562,43.9019729497828,43.8002772873301,43.7873642318716,43.575978435288,43.2371878007007,42.8638758727211,42.497843850688,42.0947814174886,41.7336567583615,41.3757649755417,40.9652096019932,40.4887071151901,40.0969847121787,39.6549059657477,39.19147962537,38.7512488955639,38.3567831550123,38.1100972922605,37.8647018946746,37.6243105363347,37.3748145313714,37.0989485343771,36.853339090362,36.5522890221892,36.2026231978804,35.810131047375,35.3748933885902,34.8514086596551,34.3154248074783,33.7560481691469,33.169921687756,32.5673309045137,31.95249177186,31.360284908615,30.785833946539,30.2253949115749,29.6806060258083,29.2626268054399,28.8167131956463,28.3677459378748,27.9356442184506,27.5180943004651,27.1113864128406,26.6890405583963,26.2553688023418,25.8175449355703,25.3815205405648,24.856537270068,24.4040876676143,23.9795776915544,23.5270509212977,23.0276460155927,
Brazil,BRA,"Population ages 00-14, female (% of total)",SP.POP.0014.FE.ZS,42.8847239982503,43.0881538902298,43.2799632744436,43.4233630299891,43.4643745062586,43.3786356129801,43.3719785285485,43.1717047924478,42.8484529999809,42.4940250278967,42.148976760049,41.741789545186,41.3812347295349,41.0268962927265,40.6209029134119,40.148264268496,39.7292263150755,39.263217558078,38.7768273888898,38.3129028569104,37.8935943703313,37.6045430854125,37.3183211113421,37.0385194255647,36.7517266718899,36.4415523842939,36.1588570647645,35.8231740749845,35.4422853056757,35.0227592177709,34.5651477131722,34.0203216914479,33.4664962907466,32.8927759751439,32.295256406465,31.6837949983555,31.0656776815531,30.471017013497,29.8952321812498,29.3346077467435,28.7905785128948,28.3734952750406,27.9290693966352,27.4822984774062,27.0529874352079,26.6388425620467,26.2346360919687,25.8158171336019,25.3866638256973,24.9539901183122,24.5234639236804,24.0065761816196,23.5604521959539,23.1416602697791,22.6957872883164,22.2045421351657,
Brazil,BRA,"Population ages 00-14, male (% of total)",SP.POP.0014.MA.ZS,43.8262431196061,44.0229952802141,44.2014094457277,44.326117101691,44.342442973718,44.2246098778695,44.205375577103,43.9828262070803,43.6284536074945,43.2362191088825,42.8491664082132,42.450387959482,42.0888400468806,41.7275269656819,41.3125284076622,40.832274418654,40.4682648913067,40.0504923766351,39.6104071751702,39.1942691766846,38.8250760823762,38.6214038605188,38.4174989169118,38.2172086804151,38.0057333989472,37.7649335207084,37.5572814742835,37.2917820999317,36.974291163039,36.6098055129938,36.1979196309882,35.6968175519326,35.1797272832773,34.6357205996655,34.0619513001811,33.469106456048,32.858250786039,32.2691342266814,31.696588329411,31.136856664413,30.5917986574256,30.1734005500276,29.7264511214813,29.2757245889445,28.8412733630868,28.4207733805175,28.0120785262608,27.5867228995094,27.1490397638005,26.7065542648856,26.2654961996095,25.732784667321,25.2744143168429,24.8445940107831,24.3857746024274,23.8785036953451,
Brazil,BRA,"Population ages 00-14, total",SP.POP.0014.TO,31428525,32537661,33682344,34821477,35890654,36849200,37873875,38718860,39437940,40114478,40790473,41422191,42086052,42749766,43360148,43902425,44538152,45117951,45670675,46246300,46871882,47678545,48487552,49293241,50063770,50764876,51471083,52064159,52548277,52928024,53201414,53293677,53318967,53271169,53158285,53004977,52818477,52651985,52494921,52336198,52174481,52210202,52171389,52090937,51992805,51865895,51700937,51452339,51137502,50783446,50411306,49841728,49394260,48980536,48484052,47862393,
Brazil,BRA,"Population ages 0-14, female",SP.POP.0014.FE.IN,15608985,16157286,16724845,17291171,17824557,18305278,18816389,19240692,19605092,19950949,20298747,20613201,20946749,21282181,21591482,21866066,22169977,22446743,22709616,22982830,23279802,23656099,24033419,24409181,24768283,25094474,25421389,25693103,25912553,26082773,26203217,26233612,26233270,26198628,26132621,26046906,25947634,25858039,25773297,25688228,25602311,25616262,25592953,25549508,25498417,25434395,25351435,25228142,25072989,24898869,24715889,24435216,24214672,24010603,23765484,23458386,
Brazil,BRA,"Population ages 0-14, male",SP.POP.0014.MA.IN,15819540,16380375,16957499,17530306,18066097,18543922,19057486,19478168,19832848,20163529,20491726,20808990,21139303,21467585,21768666,22036359,22368175,22671208,22961059,23263470,23592080,24022446,24454133,24884060,25295487,25670402,26049694,26371056,26635724,26845251,26998197,27060065,27085697,27072541,27025664,26958071,26870843,26793946,26721624,26647970,26572170,26593940,26578436,26541429,26494388,26431500,26349502,26224197,26064513,25884577,25695417,25406512,25179588,24969933,24718568,24404007,
Brazil,BRA,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,14.2198946901385,14.3091260705278,14.3390033845374,14.3154194081302,14.2666448733843,14.2235686944234,14.2484768373851,14.3344178973937,14.449564864582,14.5286060641947,14.4990570401182,14.4291209333286,14.2320280173301,13.9223247281876,13.5610621770587,13.2287525555516,12.9823024660639,12.7760355440175,12.6112997858872,12.4750054928403,12.3464761253757,12.2575545614902,12.2181466206041,12.2175541736111,12.2304084359918,12.2214081493964,12.2053199943742,12.1809499585044,12.1362890372124,12.0576031986344,11.9330069324161,11.7793805660324,11.5515159568469,11.256252575611,10.9244178826296,10.6017752015015,10.3101587946883,10.0225997552518,9.74960639209837,9.50282917493151,9.29212112128641,9.12963033543994,9.04233682788003,9.0203835884213,9.02682676055407,9.00820669728267,8.96192016483236,8.89175729686953,8.78901510383128,8.65194436643045,8.48591368426248,8.30033567646318,8.04730574771609,7.74032567237677,7.42160145146942,7.14845287774479,
Brazil,BRA,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,14.4942420837031,14.5853095187819,14.6119142087801,14.5785624484541,14.5145565572109,14.4527415223804,14.476653548433,14.5587070036751,14.6636217807105,14.7243671677016,14.668043746715,14.6006923931088,14.4061231127217,14.0955232075661,13.7278083375955,13.3818539444296,13.1530764370034,12.9722745056161,12.8374237875539,12.7303490782061,12.6243012884148,12.5717924034064,12.57060103924,12.6078734324785,12.6557857623122,12.6764039431152,12.69268355234,12.6962021403466,12.6740843486215,12.6128799169376,12.5016308587011,12.3632451410792,12.1461269948331,11.8569396771847,11.5273700684437,11.2047663417932,10.9123376341889,10.6223751091723,10.3454947087766,10.0940572961339,9.87876448284505,9.71383618053038,9.62829750667638,9.61111323442444,9.62291311231536,9.60703967658888,9.56383285065006,9.496983071995,9.3963545861043,9.25861878748941,9.08789001801715,8.89695480315748,8.63298282928772,8.31026736596012,7.97419590920125,7.68625369417587,
Brazil,BRA,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.5900824179304,11.7226452068684,11.8458887794264,11.9646040936443,12.0767491907196,12.168364940329,12.2037986300215,12.2406475702317,12.27723826548,12.3236097287306,12.3933282149274,12.5021687779886,12.6224768444454,12.7385733152132,12.8042539488935,12.7702437225103,12.6333569223993,12.4224491411582,12.1663524996152,11.9093262927179,11.6825707988339,11.4747551152679,11.3000601883886,11.1556980894296,11.0446282952833,10.9743417776354,10.9436525015897,10.9554754992459,10.9935582367703,11.0363149146409,11.0692006651206,11.1040774374873,11.1242532275643,11.1244636548874,11.0848435865761,10.9815746152416,10.8160391478076,10.5919112805236,10.3292955574142,10.0552771106901,9.78665363170935,9.51197854668469,9.24971052169738,9.00418431698838,8.79452796338016,8.64428642044243,8.55841704675071,8.52889504616516,8.53534781876034,8.543044817127,8.52524308337925,8.49813396818467,8.44226269766735,8.36127378484396,8.24864812882464,8.08845304244455,
Brazil,BRA,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.4316206690996,9.43941615984913,9.5115516521713,9.6296903473463,9.76948336875148,9.91666049153539,10.0412191238627,10.1925940751434,10.3504460283375,10.4895909500339,10.5992760518298,10.6937116859347,10.745271000848,10.7781975728022,10.8284940270488,10.9114302328884,11.0065930513386,11.1306977577117,11.2473363958609,11.3037152271535,11.273803194786,11.1597675166398,10.9816076818284,10.7664528279206,10.5570072447022,10.3807800189169,10.228716312938,10.1064586624774,10.0159112112558,9.95866585583992,9.9351202129817,9.95394298234767,9.99914475247983,10.0613561495267,10.1258299916615,10.1802102474986,10.223254364563,10.2536102055528,10.2583739294494,10.2198454488253,10.1287245517071,9.97646129399604,9.78395521615206,9.56177055412179,9.32821681130534,9.09841643683856,8.8764497644884,8.65697569322697,8.45506586375532,8.29133882123562,8.17673964004263,8.12220717860528,8.10704687346132,8.11684095645231,8.12782476936168,8.12247300651539,
Brazil,BRA,"Population ages 15-19, male (% of male population)",SP.POP.1519.MA.5Y,9.57004318811225,9.57359437565628,9.6438709890656,9.76201083424671,9.9034851387466,10.0544038443138,10.1792500011772,10.3346624335914,10.4987124854953,10.6443307767245,10.7599413402709,10.8535488043628,10.9059324224867,10.9401649361563,10.9911059701875,11.0734986939388,11.1610087555178,11.2788967145419,11.3900027460339,11.4410802903731,11.4062970202382,11.2841441067697,11.1003769761383,10.8833943925642,10.6778338918944,10.512177602744,10.3719406874026,10.2684968670642,10.2029264963298,10.1754724506118,10.1850921890519,10.2330459684862,10.3113666689851,10.4093664109284,10.5100222418762,10.598974379068,10.6612495337839,10.7100019909014,10.7330698935976,10.7126798448194,10.6387468439745,10.4891504573339,10.2995821924009,10.0815269589923,9.85334600353915,9.62954274850336,9.40496893912065,9.18359671947686,8.98189094485788,8.82152589434396,8.71338763478532,8.66196227175376,8.65146918770126,8.66804838931975,8.68771647266603,8.69195093287878,
Brazil,BRA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.5077814126588,53.262053962146,53.0336980339421,52.8614952341329,52.8015920676587,52.8797263085308,52.870399298401,53.0626784738986,53.3832547942805,53.7373020459761,54.0810370828926,54.443181148389,54.7677688886038,55.0916380456916,55.4682841268461,55.9102629458856,56.2663766719928,56.6760330148061,57.1114145638414,57.5302750652154,57.9102353269694,58.1385709118268,58.3721571546147,58.604214437997,58.8444402890138,59.1067175474648,59.3133813921217,59.5754464314831,59.8835995485733,60.2288634938017,60.6097952218473,61.0345849913259,61.4696853936042,61.9303707913114,62.4266834346987,62.9513120987321,63.4443819296734,63.92813649173,64.3986644059429,64.8478543256058,65.2681676398466,65.5376991636044,65.820941942624,66.100306556204,66.3659680476348,66.6239406525621,66.8753473190138,67.1440613222262,67.4202145902615,67.689659577132,67.9423206218963,68.2574013060121,68.4941363897626,68.691447149572,68.8976228785098,69.1276790167069,
Brazil,BRA,"Population ages 15-64, female",SP.POP.1564.FE.IN,19499871,19993805,20510962,21060271,21657077,22309050,22930649,23639241,24410233,25207326,26013806,26858087,27696884,28551455,29454787,30419415,31380372,32394679,33449749,34522340,35597528,36617516,37657892,38706805,39760051,40818951,41840674,42889628,43958867,45041752,46138475,47266969,48391706,49534218,50716858,51944814,53184372,54440034,55704364,56963636,58204479,59327158,60463781,61586512,62670729,63710734,64708362,65681559,66630940,67557922,68463405,69436594,70327128,71169045,72005103,72847108,
Brazil,BRA,"Population ages 15-64, female (% of total)",SP.POP.1564.FE.ZS,53.5746934112939,53.3193598659605,53.0775431451537,52.8887137339022,52.8098008516498,52.8665093653182,52.855391970993,53.0410410378966,53.350462289036,53.6897138041078,54.0159106635707,54.3877011212522,54.7164267868346,55.0402979512038,55.4144473761563,55.853060734064,56.2345148594091,56.6638700902443,57.115679242427,57.5495297495231,57.9437181904945,58.2084543230387,58.4739651912297,58.7337505872911,58.9968439399858,59.2762351240527,59.5133078943643,59.799807359015,60.1254035419918,60.4800124220899,60.8621148935837,61.2968389850278,61.7346159800856,62.1909641901073,62.6769864852161,63.1863468929364,63.6747288114136,64.1519336493132,64.6131884209014,65.0494817271271,65.4527094234438,65.712898985597,65.9828951950934,66.2454597938386,66.4915960936838,66.7277602843879,66.9626918230616,67.2115733371837,67.4645242404169,67.7074817334759,67.930384483027,68.2185450561676,68.427065100148,68.5934402028396,68.7641161173623,68.9534514015996,
Brazil,BRA,"Population ages 15-64, male",SP.POP.1564.MA.IN,19289838,19796618,20328989,20895080,21509176,22178696,22799596,23508901,24282240,25083129,25894500,26715201,27533339,28369659,29256325,30204801,31118104,32089309,33103412,34135121,35168618,36118128,37090432,38073118,39062401,40060570,40999146,41968136,42962458,43977602,45014501,46065197,47119282,48199475,49328462,50511628,51691193,52891366,54105973,55322412,56528110,57604809,58702133,59791722,60847197,61861563,62821749,63761798,64683207,65588517,66479697,67431498,68306089,69139677,69977670,70833064,
Brazil,BRA,"Population ages 15-64, male (% of total)",SP.POP.1564.MA.ZS,53.4403105226711,53.204302146819,52.9895337989815,52.8340898857784,52.7933294165122,52.8930276022443,52.8855014867236,53.084453681807,53.4162608076282,53.7852109806951,54.1466218881454,54.499072125343,54.8195132605621,55.1434039240883,55.5225918605346,55.9679901381547,56.29854360435,56.6883169823147,57.1071059138612,57.5108150612397,57.8763834965812,58.0678923442648,58.2691535695741,58.4731067084739,58.6901212192029,58.9349852352014,59.1107314553194,59.3478919787019,59.6381923454317,59.9737903790821,60.3533372775611,60.7678116369208,61.1999569567598,61.6648267021024,62.1714112318141,62.7114252648231,63.2091141697171,63.6994113851887,64.179286122102,64.6415472838495,65.079237397804,65.3582348296204,65.6549575509707,65.9514597337894,66.2370703582434,66.5173547845415,66.7856176615804,67.0746583012816,67.3746315111715,67.6713120872662,67.9546173119,68.2974592430824,68.5633296998008,68.7926237167589,69.0355399157041,69.3077813195439,
Brazil,BRA,"Population ages 15-64, total",SP.POP.1564.TO,38789709,39790423,40839951,41955351,43166253,44487746,45730245,47148142,48692473,50290455,51908306,53573288,55230223,56921114,58711112,60624216,62498476,64483988,66553161,68657461,70766146,72735644,74748324,76779923,78822452,80879521,82839820,84857764,86921325,89019354,91152976,93332166,95510988,97733693,100045320,102456442,104875565,107331400,109810337,112286048,114732589,116931967,119165914,121378234,123517926,125572297,127530111,129443357,131314147,133146439,134943102,136868092,138633217,140308722,141982773,143680172,
Brazil,BRA,"Population ages 20-24, female (% of female population)",SP.POP.2024.FE.5Y,8.63028906265948,8.53144746193078,8.36888016294636,8.19182143071321,8.06933424017837,8.03689760804522,8.05175975352613,8.1470737974005,8.29555707885469,8.45805144663441,8.61211774825437,8.77470969154996,8.92966263468571,9.07323242560796,9.20202731614311,9.31259001590631,9.39008316624163,9.44036076885351,9.48062846159685,9.53527236986302,9.61558949220573,9.70614881302971,9.82572882343703,9.94127945838976,10.0077957047563,10.003179826254,9.93460241426694,9.81250011415602,9.65941828677301,9.50978036149393,9.3857904715904,9.29180259575237,9.21267934045515,9.15554461192697,9.12637784371655,9.12603268445769,9.15126504628801,9.19756091766716,9.25763580770278,9.32082786625968,9.37839622254926,9.41858045961867,9.46025001784787,9.48528439251613,9.47094556347439,9.40671482796292,9.30328227737777,9.15866113589672,8.9830110969831,8.79225730508377,8.59846256161789,8.41575682039614,8.21885132001277,8.03058477680352,7.88077376494911,7.78432170064041,
Brazil,BRA,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,8.74535170668564,8.63956229136756,8.47035119419665,8.28791629190512,8.16246575450731,8.13001708416457,8.14179299547419,8.23712784641432,8.38839507236895,8.55589155921116,8.71671847445225,8.88075027695072,9.03944585049388,9.1882921662887,9.32290366872799,9.43893726046103,9.51529590929795,9.56535341792953,9.60539296352191,9.65893031712094,9.73698074969335,9.81979274347166,9.9320759879354,10.0408362883102,10.1014349663955,10.0924755614908,10.0153081240612,9.88701169766804,9.73202134225508,9.58678628167249,9.47428918660671,9.3908695701442,9.32814034953735,9.29290488673871,9.29040622110595,9.32085591247441,9.3707666293759,9.44329320510552,9.53030729101656,9.62031336790376,9.70454707705419,9.76494182643975,9.82550463508275,9.86780471848753,9.86906292837683,9.8194909118686,9.72780388053182,9.59389564605171,9.42781847895145,9.24521731551069,9.05847048199168,8.88138134320971,8.68711793717495,8.50038324655181,8.35365146780926,8.26353621830011,
Brazil,BRA,"Population ages 25-29, female (% of female population)",SP.POP.2529.FE.5Y,7.18351275433689,7.17163851745559,7.21848419613289,7.2879257675018,7.32916570540751,7.3173682314864,7.24224690048665,7.13626622610973,7.02774713354921,6.95887817702275,6.95358187191423,7.01165923706643,7.1148247308775,7.25034824467699,7.39880313711065,7.54609926161091,7.68463312431713,7.82546032700913,7.9615004990616,8.0834088216849,8.18664863515244,8.26087091986216,8.31440586923899,8.36113528373301,8.42386453700995,8.5140127494812,8.62341051959856,8.76325745272892,8.90306607796234,8.99897643171897,9.02820779208033,9.00897741796101,8.92994757373524,8.81581098429417,8.70176562196781,8.6085426178991,8.53016661365665,8.46253034488264,8.41339086356417,8.39077215064115,8.39771457626725,8.42144328898436,8.47651486478969,8.55088330991431,8.62921227769644,8.70183648684264,8.77482243364705,8.84741180954424,8.90312199603964,8.91912053453995,8.88260204130079,8.81301965279734,8.68781915711285,8.52506944612776,8.35045955765174,8.17989548002358,
Brazil,BRA,"Population ages 25-29, male (% of male population)",SP.POP.2529.MA.5Y,7.27028147461257,7.25307662763303,7.29622666822958,7.36315511081197,7.40258085573779,7.38959517236175,7.30885478337309,7.19876003732027,7.08795229725598,7.01884709185248,7.01528563872124,7.07103973532847,7.17372980443076,7.31041024736536,7.46155108919366,7.61280672416334,7.75170713753981,7.89451364872608,8.03312381383427,8.15725555960057,8.26198010047156,8.33381109458409,8.38497649882691,8.42886460608157,8.48795699699877,8.57383116455623,8.67488958281848,8.80575170392014,8.93645922489944,9.02416517775226,9.04718420304174,9.02048365800056,8.93564158878392,8.8188520077039,8.70705055741943,8.62202782596652,8.55453190023355,8.50143218809148,8.46991089446713,8.46753795591541,8.49720684688704,8.54609321827296,8.62750066116726,8.72805755602004,8.83135400012066,8.92750238826324,9.02527212441357,9.12118306935248,9.19798946485082,9.23239569011385,9.21176363162497,9.15923026189038,9.04808423580178,8.89675657482056,8.73171699620133,8.56953303018223,
Brazil,BRA,"Population ages 30-34, female (% of female population)",SP.POP.3034.FE.5Y,6.59194806594215,6.50805215790439,6.36893140068715,6.21533837341724,6.10356424288091,6.06113443942869,6.05967728097984,6.12814669235635,6.22585428333463,6.29472709377485,6.30603395693791,6.28176115626687,6.20798263796669,6.1196468061897,6.06641797368323,6.07342843090404,6.12131063932581,6.21567796285535,6.34239117396482,6.47961281060388,6.61393389591801,6.74053050161415,6.87212984443781,7.00148770561374,7.12141739676404,7.22905333928009,7.31966051334011,7.39582658418543,7.46876742618205,7.55604848369388,7.66608737139024,7.80231838810541,7.95789064323492,8.10868221788821,8.21783643706416,8.26442059737045,8.25455600249247,8.18740309458177,8.08655725854612,7.98660495582376,7.90863154044344,7.83759503503469,7.7874677835143,7.75998131124691,7.75749711610512,7.78173296291596,7.83582360618093,7.91760146744514,8.0164503790743,8.11698769529,8.20784655743781,8.30320150677637,8.38345077021344,8.44026765583134,8.46212170300028,8.44165071177269,
Brazil,BRA,"Population ages 30-34, male (% of male population)",SP.POP.3034.MA.5Y,6.66834293530892,6.5771536796563,6.43136736035319,6.27231675471936,6.15674063734814,6.11227985023477,6.10620093260595,6.17205735403198,6.26860968649725,6.33699444563285,6.34800529152042,6.31856651811098,6.24058706509958,6.14921848398017,6.09430157716494,6.10073826536407,6.14532425947662,6.23764045742751,6.36306666879662,6.49963412906611,6.63393755009664,6.75874237976164,6.88935247071766,7.01788448632334,7.13661212251527,7.2425329178324,7.3292634218361,7.40112961434092,7.46914101401726,7.55057734739517,7.65371256377343,7.78128203479919,7.92692182579969,8.06703571889553,8.165855054273,8.20360177936786,8.18629503222924,8.11381279377043,8.01084004886719,7.91293719389349,7.84142267209639,7.78158143807722,7.74687374643572,7.73835088265583,7.75740296224953,7.80477028135593,7.88463700024112,7.99394821864577,8.12107895935104,8.24919874642947,8.36572887879246,8.48615111640418,8.58914636055577,8.66673800012839,8.70800065383706,8.7056729472932,
Brazil,BRA,"Population ages 35-39, female (% of female population)",SP.POP.3539.FE.5Y,5.36491462431487,5.41056507525466,5.46934417503226,5.52320830361207,5.54864023354153,5.53521705209241,5.47176124440707,5.37994109203881,5.28365171227341,5.21781571505523,5.2009586888575,5.23407533755582,5.30939634551135,5.39983929052025,5.46590764911909,5.48659830343341,5.46241767197961,5.40185988074634,5.33226932882939,5.2924608224624,5.30347501051646,5.34961968638553,5.43863938031147,5.55746503630813,5.68804372622045,5.81976601898285,5.95180956230317,6.09215437987473,6.23358938351682,6.36723949869015,6.48867651550422,6.60201508221987,6.69545778858506,6.78202951447582,6.88044641236119,6.998590822035,7.12985437692336,7.27712142676074,7.41903699905576,7.52388326099096,7.57445707332132,7.56624967824557,7.51649867543747,7.4415343984322,7.3679194607816,7.31372025506364,7.27789881131643,7.25946146981816,7.26072876595194,7.28324603499917,7.32685432466174,7.40146706540057,7.48913487464983,7.58647363928937,7.68808744685902,7.7877709299071,
Brazil,BRA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,5.42568321337374,5.47023719922978,5.52571216275066,5.57504092255781,5.59605694564089,5.57923798463522,5.50967901851863,5.41320998497737,5.31370612024147,5.24578833708125,5.22763474457273,5.2555233470922,5.32701010951921,5.41445926801101,5.47784368408118,5.49581119312701,5.46512694276863,5.39934899777086,5.32557718206274,5.28237870155378,5.29050264380559,5.33170141022581,5.41638700862171,5.5311904287778,5.65822732261682,5.78708605143056,5.91517263223393,6.05214175083803,6.19043445353344,6.32075167430847,6.43828893020107,6.54645213994982,6.63466997920376,6.7155838680651,6.80722557420138,6.91702728919339,7.03730116200225,7.17256358362452,7.30221051169834,7.39589863759273,7.43760130978848,7.42273908857358,7.36972488574943,7.29534499677614,7.22652839256267,7.18133368464276,7.15876813711384,7.15786871696698,7.1800349324519,7.22571587812571,7.29391060989332,7.39440761671834,7.50875989097214,7.63289764202778,7.76091653916254,7.8862395298946,
